date,retailer,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,certificate_lab,certificate_number,price_usd,price_per_carat,product_url,scraped_at
2026-04-23,VRAI,round-brilliant,2.23,H,SI1,Excellent,Excellent,Excellent,,,,1331.0,596.86,https://www.vrai.com/diamonds/F544376,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VS1,Excellent,Excellent,Excellent,,,,1331.0,743.58,https://www.vrai.com/diamonds/F556594,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VVS2,Excellent,Excellent,Excellent,,,,1331.0,743.58,https://www.vrai.com/diamonds/F5048446,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VS2,Excellent,Excellent,Excellent,,,,1334.0,717.2,https://www.vrai.com/diamonds/F544222,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,VS1,Excellent,Excellent,Excellent,,,,1341.0,745.0,https://www.vrai.com/diamonds/F547569,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,VS2,Excellent,Excellent,Excellent,,,,1343.0,718.18,https://www.vrai.com/diamonds/F544350,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.81,H,VS1,Excellent,Excellent,Excellent,,,,1351.0,746.41,https://www.vrai.com/diamonds/F529707,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,VS2,Excellent,Excellent,Excellent,,,,1353.0,719.68,https://www.vrai.com/diamonds/F550671,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,VS1,Excellent,Excellent,Excellent,,,,1360.0,747.25,https://www.vrai.com/diamonds/F231758,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.28,H,SI1,Excellent,Excellent,Excellent,,,,1370.0,600.88,https://www.vrai.com/diamonds/F5006677,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VS1,Excellent,Excellent,Excellent,,,,1370.0,748.63,https://www.vrai.com/diamonds/F560831,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VVS2,Excellent,Excellent,Excellent,,,,1370.0,748.63,https://www.vrai.com/diamonds/F591408,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.12,H,SI1,Excellent,Excellent,Excellent,,,,1371.0,646.7,https://www.vrai.com/diamonds/F529717,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.05,H,VS2,Excellent,Excellent,Excellent,,,,1376.0,671.22,https://www.vrai.com/diamonds/F9011733,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VS1,Excellent,Excellent,Excellent,,,,1380.0,750.0,https://www.vrai.com/diamonds/F560845,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VVS2,Excellent,Excellent,Excellent,,,,1380.0,750.0,https://www.vrai.com/diamonds/F5045666,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.14,H,SI1,Excellent,Excellent,Excellent,,,,1388.0,648.6,https://www.vrai.com/diamonds/F556725,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,0.92,H,VS2,Excellent,,,,,,1388.0,1508.7,https://www.vrai.com/diamonds/F534008,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.85,H,VS1,Excellent,Excellent,Excellent,,,,1390.0,751.35,https://www.vrai.com/diamonds/F545352,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VS1,Excellent,Excellent,Excellent,,,,1399.0,752.15,https://www.vrai.com/diamonds/F534465,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VVS2,Excellent,Excellent,Excellent,,,,1399.0,752.15,https://www.vrai.com/diamonds/F602603,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,VS1,Excellent,Excellent,Excellent,,,,1409.0,753.48,https://www.vrai.com/diamonds/F548802,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.17,H,SI1,Excellent,Excellent,Excellent,,,,1413.0,651.15,https://www.vrai.com/diamonds/F525788,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,VS1,Excellent,Excellent,Excellent,,,,1419.0,754.79,https://www.vrai.com/diamonds/F550486,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.89,H,VS1,Excellent,Excellent,Excellent,,,,1429.0,756.08,https://www.vrai.com/diamonds/F540167,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.2,H,SI1,Excellent,Excellent,Excellent,,,,1438.0,653.64,https://www.vrai.com/diamonds/F559138,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.37,H,SI1,Excellent,Excellent,Excellent,,,,1441.0,608.02,https://www.vrai.com/diamonds/F544382,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.13,H,VS2,Excellent,Excellent,Excellent,,,,1447.0,679.34,https://www.vrai.com/diamonds/F9007960,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.14,H,VS2,Excellent,Excellent,Excellent,,,,1455.0,679.91,https://www.vrai.com/diamonds/F258087,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.15,H,VS2,Excellent,Excellent,Excellent,,,,1464.0,680.93,https://www.vrai.com/diamonds/F3001040,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.16,H,VS2,Excellent,Excellent,Excellent,,,,1473.0,681.94,https://www.vrai.com/diamonds/F545202,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.25,H,SI1,Excellent,Excellent,Excellent,,,,1481.0,658.22,https://www.vrai.com/diamonds/F578433,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.17,H,VS2,Excellent,Excellent,Excellent,,,,1482.0,682.95,https://www.vrai.com/diamonds/F5035996,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.26,H,SI1,Excellent,Excellent,Excellent,,,,1490.0,659.29,https://www.vrai.com/diamonds/F529628,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.18,H,VS2,Excellent,Excellent,Excellent,,,,1491.0,683.94,https://www.vrai.com/diamonds/F5046465,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.44,H,SI1,Excellent,Excellent,Excellent,,,,1496.0,613.11,https://www.vrai.com/diamonds/F5008435,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.19,H,VS2,Excellent,Excellent,Excellent,,,,1500.0,684.93,https://www.vrai.com/diamonds/F258259,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.5,H,SI1,Excellent,,,,,,1500.0,1000.0,https://www.vrai.com/diamonds/F7000060,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.2,H,VS2,Excellent,Excellent,Excellent,,,,1509.0,685.91,https://www.vrai.com/diamonds/F9009136,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.13,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1517.0,712.21,https://www.vrai.com/diamonds/F502758,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.13,H,VS1,Excellent,Excellent,Excellent,,,,1517.0,712.21,https://www.vrai.com/diamonds/F9004995,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.21,H,VS2,Excellent,Excellent,Excellent,,,,1518.0,686.88,https://www.vrai.com/diamonds/F5024462,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.14,H,VS1,Excellent,Excellent,Excellent,,,,1526.0,713.08,https://www.vrai.com/diamonds/F9007295,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.22,H,VS2,Excellent,Excellent,Excellent,,,,1527.0,687.84,https://www.vrai.com/diamonds/F5022447,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.23,H,VS2,Excellent,Excellent,Excellent,,,,1535.0,688.34,https://www.vrai.com/diamonds/F9010038,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.15,H,VS1,Excellent,Excellent,Excellent,,,,1536.0,714.42,https://www.vrai.com/diamonds/F9003702,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.24,H,VS2,Excellent,Excellent,Excellent,,,,1544.0,689.29,https://www.vrai.com/diamonds/F2000017,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.16,H,VS1,Excellent,Excellent,Excellent,,,,1545.0,715.28,https://www.vrai.com/diamonds/F9006252,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.17,H,VS1,Excellent,Excellent,Excellent,,,,1554.0,716.13,https://www.vrai.com/diamonds/F5024672,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.26,H,VS2,Excellent,Excellent,Excellent,,,,1562.0,691.15,https://www.vrai.com/diamonds/F9004298,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.18,H,VS1,Excellent,Excellent,Excellent,,,,1564.0,717.43,https://www.vrai.com/diamonds/F258095,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.35,H,SI1,Excellent,Excellent,Excellent,,,,1567.0,666.81,https://www.vrai.com/diamonds/F556586,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.27,H,VS2,Excellent,Excellent,Excellent,,,,1571.0,692.07,https://www.vrai.com/diamonds/F50001280,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.19,H,VS1,Excellent,Excellent,Excellent,,,,1573.0,718.26,https://www.vrai.com/diamonds/F9005824,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.36,H,SI1,Excellent,Excellent,Excellent,,,,1576.0,667.8,https://www.vrai.com/diamonds/F555645,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.21,H,VS1,Excellent,Excellent,Excellent,,,,1592.0,720.36,https://www.vrai.com/diamonds/F9005042,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.38,H,SI1,Excellent,Excellent,Excellent,,,,1593.0,669.33,https://www.vrai.com/diamonds/F544286,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.22,H,VS1,Excellent,Excellent,Excellent,,,,1601.0,721.17,https://www.vrai.com/diamonds/F5034332,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.39,H,SI1,Excellent,Excellent,Excellent,,,,1602.0,670.29,https://www.vrai.com/diamonds/F548810,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.23,H,VS1,Excellent,Excellent,Excellent,,,,1610.0,721.97,https://www.vrai.com/diamonds/F544380,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.32,H,VS2,Excellent,Excellent,Excellent,,,,1617.0,696.98,https://www.vrai.com/diamonds/F9003880,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.24,H,VS1,Excellent,Excellent,Excellent,,,,1620.0,723.21,https://www.vrai.com/diamonds/F5035846,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.16,H,VS2,Excellent,Excellent,Excellent,,,,1620.0,750.0,https://www.vrai.com/diamonds/F540113,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.33,H,VS2,Excellent,Excellent,Excellent,,,,1626.0,697.85,https://www.vrai.com/diamonds/F5035919,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.18,H,VS2,Excellent,Excellent,Excellent,,,,1640.0,752.29,https://www.vrai.com/diamonds/F544044,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.35,H,VS2,Excellent,Excellent,Excellent,,,,1644.0,699.57,https://www.vrai.com/diamonds/F7000193,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.27,H,VS1,Excellent,Excellent,Excellent,,,,1648.0,725.99,https://www.vrai.com/diamonds/F5008805,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.19,H,VS2,Excellent,Excellent,Excellent,,,,1650.0,753.42,https://www.vrai.com/diamonds/F532854,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.36,H,VS2,Excellent,Excellent,Excellent,,,,1653.0,700.42,https://www.vrai.com/diamonds/F9008027,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.28,H,VS1,Excellent,Excellent,Excellent,,,,1658.0,727.19,https://www.vrai.com/diamonds/F9004248,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.12,H,VS1,Excellent,Excellent,Excellent,,,,1659.0,782.55,https://www.vrai.com/diamonds/F526557,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.2,H,VS2,Excellent,Excellent,Excellent,,,,1660.0,754.55,https://www.vrai.com/diamonds/F547350,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.29,H,VS1,Excellent,Excellent,Excellent,,,,1667.0,727.95,https://www.vrai.com/diamonds/F9004904,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.21,H,VS2,Excellent,Excellent,Excellent,,,,1669.0,755.2,https://www.vrai.com/diamonds/F800089,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.13,H,VS1,Excellent,Excellent,Excellent,,,,1669.0,783.57,https://www.vrai.com/diamonds/F524746,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.38,H,VS2,Excellent,Excellent,Excellent,,,,1671.0,702.1,https://www.vrai.com/diamonds/F5034719,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.3,H,VS1,Excellent,Excellent,Excellent,,,,1676.0,728.7,https://www.vrai.com/diamonds/F258059,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.14,H,VS1,Excellent,Excellent,Excellent,,,,1679.0,784.58,https://www.vrai.com/diamonds/F556600,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.39,H,VS2,Excellent,Excellent,Excellent,,,,1680.0,702.93,https://www.vrai.com/diamonds/F5032658,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.31,H,VS1,Excellent,Excellent,Excellent,,,,1686.0,729.87,https://www.vrai.com/diamonds/F9004076,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.4,H,VS2,Excellent,Excellent,Excellent,,,,1689.0,703.75,https://www.vrai.com/diamonds/F5033883,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.23,H,VS2,Excellent,Excellent,Excellent,,,,1689.0,757.4,https://www.vrai.com/diamonds/F529319,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.15,H,VS1,Excellent,Excellent,Excellent,,,,1689.0,785.58,https://www.vrai.com/diamonds/F544266,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.32,H,VS1,Excellent,Excellent,Excellent,,,,1695.0,730.6,https://www.vrai.com/diamonds/F9005367,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.24,H,VS2,Excellent,Excellent,Excellent,,,,1699.0,758.48,https://www.vrai.com/diamonds/F544268,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.16,H,VS1,Excellent,Excellent,Excellent,,,,1700.0,787.04,https://www.vrai.com/diamonds/F544371,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.33,H,VS1,Excellent,Excellent,Excellent,,,,1705.0,731.76,https://www.vrai.com/diamonds/F50000210,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.42,H,VS2,Excellent,Excellent,Excellent,,,,1708.0,705.79,https://www.vrai.com/diamonds/F800019,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.25,H,VS2,Excellent,Excellent,Excellent,,,,1709.0,759.56,https://www.vrai.com/diamonds/F560809,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.17,H,VS1,Excellent,Excellent,Excellent,,,,1710.0,788.02,https://www.vrai.com/diamonds/F532709,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.34,H,VS1,Excellent,Excellent,Excellent,,,,1714.0,732.48,https://www.vrai.com/diamonds/F9004388,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.34,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1714.0,732.48,https://www.vrai.com/diamonds/F518495,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.26,H,VS2,Excellent,Excellent,Excellent,,,,1719.0,760.62,https://www.vrai.com/diamonds/F528125,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.18,H,VS1,Excellent,Excellent,Excellent,,,,1720.0,788.99,https://www.vrai.com/diamonds/F542285,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.27,H,VS2,Excellent,Excellent,Excellent,,,,1729.0,761.67,https://www.vrai.com/diamonds/F555629,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.45,H,VS2,Excellent,Excellent,Excellent,,,,1735.0,708.16,https://www.vrai.com/diamonds/F9003888,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.28,H,VS2,Excellent,Excellent,Excellent,,,,1738.0,762.28,https://www.vrai.com/diamonds/F555685,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.46,H,VS2,Excellent,Excellent,Excellent,,,,1744.0,708.94,https://www.vrai.com/diamonds/F5016761,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.29,H,VS2,Excellent,Excellent,Excellent,,,,1748.0,763.32,https://www.vrai.com/diamonds/F564136,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.38,H,VS1,Excellent,Excellent,Excellent,,,,1753.0,736.55,https://www.vrai.com/diamonds/F529584,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.22,H,VS1,Excellent,Excellent,Excellent,,,,1761.0,793.24,https://www.vrai.com/diamonds/F560877,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.31,H,VS2,Excellent,Excellent,Excellent,,,,1768.0,765.37,https://www.vrai.com/diamonds/F555635,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.23,H,VS1,Excellent,Excellent,Excellent,,,,1771.0,794.17,https://www.vrai.com/diamonds/F543216,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.4,H,VS1,Excellent,Excellent,Excellent,,,,1772.0,738.33,https://www.vrai.com/diamonds/F9007878,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.32,H,VS2,Excellent,Excellent,Excellent,,,,1778.0,766.38,https://www.vrai.com/diamonds/F1000079,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.41,H,VS1,Excellent,Excellent,Excellent,,,,1781.0,739.0,https://www.vrai.com/diamonds/F9003876,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.24,H,VS1,Excellent,Excellent,Excellent,,,,1782.0,795.54,https://www.vrai.com/diamonds/F547561,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.33,H,VS2,Excellent,Excellent,Excellent,,,,1788.0,767.38,https://www.vrai.com/diamonds/F544280,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.42,H,VS1,Excellent,Excellent,Excellent,,,,1791.0,740.08,https://www.vrai.com/diamonds/F9008131,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.34,H,VS2,Excellent,Excellent,Excellent,,,,1798.0,768.38,https://www.vrai.com/diamonds/F544379,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.43,H,VS1,Excellent,Excellent,Excellent,,,,1801.0,741.15,https://www.vrai.com/diamonds/F5036257,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.26,H,VS1,Excellent,Excellent,Excellent,,,,1803.0,797.79,https://www.vrai.com/diamonds/F560818,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.27,H,VS1,Excellent,Excellent,Excellent,,,,1813.0,798.68,https://www.vrai.com/diamonds/F534620,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.36,H,VS2,Excellent,Excellent,Excellent,,,,1818.0,770.34,https://www.vrai.com/diamonds/F560871,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.45,H,VS1,Excellent,Excellent,Excellent,,,,1820.0,742.86,https://www.vrai.com/diamonds/F9003679,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.28,H,VS1,Excellent,Excellent,Excellent,,,,1823.0,799.56,https://www.vrai.com/diamonds/F544275,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.37,H,VS2,Excellent,Excellent,Excellent,,,,1828.0,771.31,https://www.vrai.com/diamonds/F232825,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.46,H,VS1,Excellent,Excellent,Excellent,,,,1830.0,743.9,https://www.vrai.com/diamonds/F5033732,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.38,H,VS2,Excellent,Excellent,Excellent,,,,1838.0,772.27,https://www.vrai.com/diamonds/F539891,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.47,H,VS1,Excellent,Excellent,Excellent,,,,1839.0,744.53,https://www.vrai.com/diamonds/F7002324,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.31,H,VS1,Excellent,Excellent,Excellent,,,,1855.0,803.03,https://www.vrai.com/diamonds/F537978,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.25,H,VS2,Ideal+Hearts,Excellent,Excellent,,,,1880.0,835.56,https://www.vrai.com/diamonds/F549706,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.36,H,VS1,Excellent,Excellent,Excellent,,,,1907.0,808.05,https://www.vrai.com/diamonds/F537965,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.37,H,VS1,Excellent,Excellent,Excellent,,,,1917.0,808.86,https://www.vrai.com/diamonds/F544381,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.38,H,VS1,Excellent,Excellent,Excellent,,,,1928.0,810.08,https://www.vrai.com/diamonds/F546954,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.39,H,VS1,Excellent,Excellent,Excellent,,,,1938.0,810.88,https://www.vrai.com/diamonds/F533744,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.91,H,VS1,Excellent,,,,,,2440.0,1277.49,https://www.vrai.com/diamonds/F9006250,2026-04-23T00:42:15Z
